date,year,month,quarter,region,product_line,units_sold,unit_price,discount_rate,marketing_spend,revenue
2017-09-01,2017,9,Q3,South,Security,1017,145.67,0.0392,13498.37,142335.85
2017-09-01,2017,9,Q3,South,Data,761,159.86,0.0481,11102.92,115796.24
2017-09-01,2017,9,Q3,East,Cloud,966,171.5,0.0382,11792.64,159345.95
2017-09-01,2017,9,Q3,East,AI,750,199.88,0.0572,10781.4,141331.9
2017-09-01,2017,9,Q3,East,Security,1061,150.87,0.0404,17086.2,153601.5
2017-09-01,2017,9,Q3,East,Data,812,155.1,0.0514,9597.26,119467.79
2017-09-01,2017,9,Q3,West,Cloud,1179,173.06,0.0491,19335.7,194017.84
2017-09-01,2017,9,Q3,West,AI,922,196.39,0.0584,11551.75,170504.59
2017-09-01,2017,9,Q3,West,Security,1247,152.41,0.054,18543.33,179795.11
2017-09-01,2017,9,Q3,West,Data,1120,161.98,0.0391,13025.43,174313.28
2017-10-01,2017,10,Q4,North,Cloud,1056,170.3,0.0425,18562.68,172193.95
2017-10-01,2017,10,Q4,North,AI,1130,198.43,0.0461,16749.87,213887.73
2017-10-01,2017,10,Q4,North,Security,1073,152.48,0.0445,13522.68,156321.37
2017-10-01,2017,10,Q4,North,Data,952,157.9,0.0574,13429.32,141688.73
2017-10-01,2017,10,Q4,South,Cloud,904,162.81,0.0353,14063.77,141986.17
2017-10-01,2017,10,Q4,South,AI,830,196.49,0.0412,13568.22,156370.03
2017-10-01,2017,10,Q4,South,Security,1009,144.03,0.0564,14834.41,137132.42
2017-10-01,2017,10,Q4,South,Data,989,153.69,0.0554,13774.9,143584.94
2017-10-01,2017,10,Q4,East,Cloud,1019,161.76,0.0431,13826.77,157728.69
2017-10-01,2017,10,Q4,East,AI,974,196.84,0.0572,16440.22,180748.57
2017-10-01,2017,10,Q4,East,Security,1074,150.71,0.0593,16105,152264.61
2017-10-01,2017,10,Q4,East,Data,1071,155.05,0.0584,13283.87,156354.38
2017-10-01,2017,10,Q4,West,Cloud,1114,170.36,0.0367,19461.62,182818.65
2017-10-01,2017,10,Q4,West,AI,1163,203.45,0.0461,13543.65,225698.32
2017-10-01,2017,10,Q4,West,Security,1337,149.47,0.0564,24626.3,188585.64
2017-10-01,2017,10,Q4,West,Data,1088,165.83,0.0333,19171.24,174423.56
2017-11-01,2017,11,Q4,North,Cloud,1157,170.4,0.0484,16842.38,187622.68
2017-11-01,2017,11,Q4,North,AI,955,199.7,0.0447,13539.38,182184.64
2017-11-01,2017,11,Q4,North,Security,1202,146.9,0.0585,18205.06,166247.39
2017-11-01,2017,11,Q4,North,Data,1037,159.89,0.0689,18456.05,154377.05
2017-11-01,2017,11,Q4,South,Cloud,922,169.19,0.0411,12339.83,149581.89
2017-11-01,2017,11,Q4,South,AI,804,188.63,0.0697,13065.82,141081.37
2017-11-01,2017,11,Q4,South,Security,1151,141.51,0.06,16727.57,153102.35
2017-11-01,2017,11,Q4,South,Data,935,158.38,0.0431,11727.53,141698.03
2017-11-01,2017,11,Q4,East,Cloud,1182,163.46,0.0662,16524.06,180422.6
2017-11-01,2017,11,Q4,East,AI,885,195.32,0.0582,14630.95,162792.84
2017-11-01,2017,11,Q4,East,Security,1231,148.29,0.0472,18780.81,173927.07
2017-11-01,2017,11,Q4,East,Data,972,155.58,0.0694,14600.82,140725.2
2017-11-01,2017,11,Q4,West,Cloud,1275,169.59,0.0578,21208.54,203730.11
2017-11-01,2017,11,Q4,West,AI,1156,197.68,0.0561,15789.56,215707.73
2017-11-01,2017,11,Q4,West,Security,1396,157.58,0.0401,21293.96,211160.61
2017-11-01,2017,11,Q4,West,Data,1244,161.99,0.0465,16926.66,192138.17
2017-12-01,2017,12,Q4,North,Cloud,1136,166.86,0.0577,15972.06,178616.77
2017-12-01,2017,12,Q4,North,AI,1172,195.46,0.0443,17115.11,218946.67
2017-12-01,2017,12,Q4,North,Security,1246,143.72,0.0652,21116.84,167395.48
2017-12-01,2017,12,Q4,North,Data,1215,154.1,0.0667,16026,174744.55
2017-12-01,2017,12,Q4,South,Cloud,963,167.96,0.0556,12753.95,152756.69
2017-12-01,2017,12,Q4,South,AI,1005,190.35,0.0504,11606.75,181651.65
2017-12-01,2017,12,Q4,South,Security,1203,142.67,0.0444,14484.23,164017.87
2017-12-01,2017,12,Q4,South,Data,1037,154.67,0.0664,15561.27,149744.82
2017-12-01,2017,12,Q4,East,Cloud,1189,163.15,0.0527,19881.96,183764.44
2017-12-01,2017,12,Q4,East,AI,1031,196.89,0.0587,19095.3,191073.96
2017-12-01,2017,12,Q4,East,Security,1352,147.99,0.0466,17744.71,190768.52
2017-12-01,2017,12,Q4,East,Data,1066,156.75,0.0535,16710,158148.34
2017-12-01,2017,12,Q4,West,Cloud,1280,170.5,0.0523,15667.47,206836.36
2017-12-01,2017,12,Q4,West,AI,1169,196.4,0.0523,19868.11,217586.08
2017-12-01,2017,12,Q4,West,Security,1370,159.66,0.0668,18153.89,204121.99
2017-12-01,2017,12,Q4,West,Data,1364,161.1,0.0467,22603.89,209484.65
2018-01-01,2018,1,Q1,North,Cloud,900,171.16,0.0337,12990.55,148856.21
2018-01-01,2018,1,Q1,North,AI,860,193.96,0.0466,10309.49,159039.97
2018-01-01,2018,1,Q1,North,Security,1023,155.9,0.0391,15531.37,153248.4
2018-01-01,2018,1,Q1,North,Data,938,158.92,0.0533,16001.55,141119.5
2018-01-01,2018,1,Q1,South,Cloud,813,168.38,0.0467,15110.6,130495.32
2018-01-01,2018,1,Q1,South,AI,717,194.25,0.0565,13132.35,131409.68
2018-01-01,2018,1,Q1,South,Security,849,144.2,0.0446,15835.56,116961.72
2018-01-01,2018,1,Q1,South,Data,694,157.9,0.0463,9644.22,104515.19
2018-01-01,2018,1,Q1,East,Cloud,1039,173.01,0.0504,15370.87,170692.55
2018-01-01,2018,1,Q1,East,AI,761,195.36,0.0589,11972.95,139914.87
2018-01-01,2018,1,Q1,East,Security,977,149.64,0.0427,14996.52,139954.29
2018-01-01,2018,1,Q1,East,Data,842,159,0.0349,10376.83,129207.28
2018-01-01,2018,1,Q1,West,Cloud,1063,176.91,0.054,18924.28,177906.1
2018-01-01,2018,1,Q1,West,AI,887,202.73,0.0562,15575.92,169710.3
2018-01-01,2018,1,Q1,West,Security,1078,153.91,0.0503,19657.28,157576.68
2018-01-01,2018,1,Q1,West,Data,1032,165.72,0.0423,12307.68,163792.33
2018-02-01,2018,2,Q1,North,Cloud,951,166.28,0.0553,16195.75,149383.63
2018-02-01,2018,2,Q1,North,AI,904,192.86,0.0365,10623.46,167976.3
2018-02-01,2018,2,Q1,North,Security,1062,150.8,0.0555,14034.28,151268.72
2018-02-01,2018,2,Q1,North,Data,905,160.97,0.0563,16407.05,137471.94
2018-02-01,2018,2,Q1,South,Cloud,915,168.2,0.046,13086.14,146816.65
2018-02-01,2018,2,Q1,South,AI,787,200.44,0.0542,10124.71,149192.98
2018-02-01,2018,2,Q1,South,Security,998,146.87,0.0471,14329.13,139674.51
2018-02-01,2018,2,Q1,South,Data,829,159.96,0.0424,11604.11,126978.4
2018-02-01,2018,2,Q1,East,Cloud,1036,176.61,0.0512,17477.59,173603.37
2018-02-01,2018,2,Q1,East,AI,844,194.22,0.0522,12933.69,155356.39
2018-02-01,2018,2,Q1,East,Security,1060,151.15,0.044,15214.27,153172.82
2018-02-01,2018,2,Q1,East,Data,877,162.15,0.0582,13052.44,133932.59
2018-02-01,2018,2,Q1,West,Cloud,1139,178.87,0.0315,14099.05,197315.23
2018-02-01,2018,2,Q1,West,AI,852,202.33,0.0372,12930.02,165970.47
2018-02-01,2018,2,Q1,West,Security,1201,156.91,0.0427,16037.92,180409.54
2018-02-01,2018,2,Q1,West,Data,1065,170.63,0.0443,13671.9,173667.71
2018-03-01,2018,3,Q1,North,Cloud,1082,171.45,0.0599,16795.77,174386.73
2018-03-01,2018,3,Q1,North,AI,857,205.83,0.0598,10424.76,165847.34
2018-03-01,2018,3,Q1,North,Security,988,150.44,0.0432,15199.51,142219.37
2018-03-01,2018,3,Q1,North,Data,961,164.48,0.0525,17377.33,149764.24
2018-03-01,2018,3,Q1,South,Cloud,908,166.56,0.0469,13376.02,144148.74
2018-03-01,2018,3,Q1,South,AI,802,195.53,0.0337,15073.22,151536.51
2018-03-01,2018,3,Q1,South,Security,972,148.75,0.0464,15946.23,137879.88
2018-03-01,2018,3,Q1,South,Data,883,160.13,0.0321,14123.79,136857.16
2018-03-01,2018,3,Q1,East,Cloud,935,175.13,0.0569,11994.42,154436.26
2018-03-01,2018,3,Q1,East,AI,873,196.27,0.0504,15415.67,162718.48
2018-03-01,2018,3,Q1,East,Security,1050,150.71,0.0514,16935.49,150119.1
2018-03-01,2018,3,Q1,East,Data,943,158.1,0.0512,12488.05,141453.84
2018-03-01,2018,3,Q1,West,Cloud,1182,174.05,0.0369,18839.11,198141.79
2018-03-01,2018,3,Q1,West,AI,1028,206.74,0.0575,13355.34,200300.93
2018-03-01,2018,3,Q1,West,Security,1072,156.38,0.0305,19241.94,162527
2018-03-01,2018,3,Q1,West,Data,1020,167.98,0.0457,16841.2,163502.47
2018-04-01,2018,4,Q2,North,Cloud,1103,181.66,0.0386,19145.68,192637.1
2018-04-01,2018,4,Q2,North,AI,861,198.6,0.0419,13163.85,163832.46
2018-04-01,2018,4,Q2,North,Security,1104,150.93,0.057,14339.4,157126.16
2018-04-01,2018,4,Q2,North,Data,1019,158.8,0.0432,12847.27,154823.27
2018-04-01,2018,4,Q2,South,Cloud,930,171.35,0.0509,11645.53,151244.05
2018-04-01,2018,4,Q2,South,AI,801,189.77,0.0414,10429,145710.61
2018-04-01,2018,4,Q2,South,Security,909,150.5,0.0518,16322.94,129713.9
2018-04-01,2018,4,Q2,South,Data,898,155.25,0.0497,16177.8,132481.28
2018-04-01,2018,4,Q2,East,Cloud,1072,166.6,0.0368,14718.6,172020.72
2018-04-01,2018,4,Q2,East,AI,872,207.01,0.0548,14140.29,170624.98
2018-04-01,2018,4,Q2,East,Security,1043,151,0.0382,16475.5,151469.13
2018-04-01,2018,4,Q2,East,Data,972,164.88,0.0498,15028.37,152278.29
2018-04-01,2018,4,Q2,West,Cloud,1278,176.81,0.0573,19450.34,213004.23
2018-04-01,2018,4,Q2,West,AI,1015,205.12,0.0307,17946.58,201808.78
2018-04-01,2018,4,Q2,West,Security,1197,155.41,0.0477,18936.94,177156.79
2018-04-01,2018,4,Q2,West,Data,1055,164.73,0.0416,15119.45,166550.54
2018-05-01,2018,5,Q2,North,Cloud,1006,166.14,0.0554,18706.62,157874.19
2018-05-01,2018,5,Q2,North,AI,1028,205.7,0.0411,15601.15,202767.1
2018-05-01,2018,5,Q2,North,Security,1102,152.06,0.0328,13529.95,162065.15
2018-05-01,2018,5,Q2,North,Data,906,162.75,0.0472,15316.1,140495.81
2018-05-01,2018,5,Q2,South,Cloud,946,166.9,0.057,11983.29,148892.85
2018-05-01,2018,5,Q2,South,AI,840,196.27,0.0529,10361.36,156140.9
2018-05-01,2018,5,Q2,South,Security,1058,146.74,0.0417,16775.05,148780.34
2018-05-01,2018,5,Q2,South,Data,952,154.73,0.0393,11596.62,141511.9
2018-05-01,2018,5,Q2,East,Cloud,1046,175.71,0.046,18051.24,175339.8
2018-05-01,2018,5,Q2,East,AI,962,201.49,0.0386,17618.21,186344.68
2018-05-01,2018,5,Q2,East,Security,1109,150.52,0.0367,16059.74,160794.9
2018-05-01,2018,5,Q2,East,Data,1117,167.73,0.0406,16655.39,179753.39
2018-05-01,2018,5,Q2,West,Cloud,1159,172.24,0.0565,19925.98,188349.1
2018-05-01,2018,5,Q2,West,AI,947,198.43,0.0572,17899.53,177170.38
2018-05-01,2018,5,Q2,West,Security,1238,151.3,0.0303,15077.52,181623.44
2018-05-01,2018,5,Q2,West,Data,1151,172.67,0.0467,15920.75,189451.38
2018-06-01,2018,6,Q2,North,Cloud,1141,173.53,0.057,21291.53,186704.22
2018-06-01,2018,6,Q2,North,AI,1076,200.6,0.0349,20012.79,208311.53
2018-06-01,2018,6,Q2,North,Security,1200,151.2,0.0393,19686.84,174305.19
2018-06-01,2018,6,Q2,North,Data,975,158.34,0.0537,16445.02,146090.15
2018-06-01,2018,6,Q2,South,Cloud,1060,166.31,0.0588,18870.8,165923.52
2018-06-01,2018,6,Q2,South,AI,835,195.44,0.0375,10857.66,157073.71
2018-06-01,2018,6,Q2,South,Security,1190,146.99,0.0342,17692.12,168940.87
2018-06-01,2018,6,Q2,South,Data,863,157.76,0.0439,14513.54,130166.9
2018-06-01,2018,6,Q2,East,Cloud,971,174.44,0.0332,13004.19,163763.25
2018-06-01,2018,6,Q2,East,AI,996,196.14,0.0504,16106.79,185496.77
2018-06-01,2018,6,Q2,East,Security,1231,152.22,0.0342,17657.63,180965.87
2018-06-01,2018,6,Q2,East,Data,903,164.07,0.0331,11906.51,143244.3
2018-06-01,2018,6,Q2,West,Cloud,1229,179.44,0.053,20386.74,208838.53
2018-06-01,2018,6,Q2,West,AI,1254,200.59,0.0496,15563.09,239055.4
2018-06-01,2018,6,Q2,West,Security,1297,154.08,0.05,20732.8,189850.91
2018-06-01,2018,6,Q2,West,Data,1096,166.25,0.0448,18547.8,174050.09
2018-07-01,2018,7,Q3,North,Cloud,1171,170.41,0.057,17927.33,188169.4
2018-07-01,2018,7,Q3,North,AI,917,199.62,0.0535,13003.12,173266.89
2018-07-01,2018,7,Q3,North,Security,1227,153.22,0.0537,14831.48,177917.58
2018-07-01,2018,7,Q3,North,Data,1053,163.85,0.0439,14591.77,164956.83
2018-07-01,2018,7,Q3,South,Cloud,883,171.67,0.0415,12488.87,145290.05
2018-07-01,2018,7,Q3,South,AI,884,195.83,0.0369,16359.05,166731.65
2018-07-01,2018,7,Q3,South,Security,999,149.55,0.0531,18342.2,141476.25
2018-07-01,2018,7,Q3,South,Data,916,157.35,0.0563,11553.65,136015.24
2018-07-01,2018,7,Q3,East,Cloud,976,166.02,0.0381,12027.72,155861.61
2018-07-01,2018,7,Q3,East,AI,856,203.03,0.034,15521.27,167884.37
2018-07-01,2018,7,Q3,East,Security,1139,152.54,0.0351,16203.91,167638.18
2018-07-01,2018,7,Q3,East,Data,897,160.79,0.0325,10661.79,139548.34
2018-07-01,2018,7,Q3,West,Cloud,1206,179.48,0.0531,18746.8,204964.08
2018-07-01,2018,7,Q3,West,AI,983,209.33,0.0591,14226.34,193598.16
2018-07-01,2018,7,Q3,West,Security,1222,149.4,0.0466,23259.48,174059
2018-07-01,2018,7,Q3,West,Data,1069,165.98,0.045,16187.62,169455.36
2018-08-01,2018,8,Q3,North,Cloud,1040,173.2,0.0414,14448.51,172673.05
2018-08-01,2018,8,Q3,North,AI,942,197.9,0.0385,13675.54,179249.99
2018-08-01,2018,8,Q3,North,Security,1136,145.76,0.0432,17801.13,158424.74
2018-08-01,2018,8,Q3,North,Data,959,158.21,0.0541,13684.98,143515.22
2018-08-01,2018,8,Q3,South,Cloud,852,172.17,0.0537,10107.89,138813.64
2018-08-01,2018,8,Q3,South,AI,882,200.55,0.0595,13595.66,166357.89
2018-08-01,2018,8,Q3,South,Security,930,149.84,0.0521,11028.88,132098.15
2018-08-01,2018,8,Q3,South,Data,871,160.39,0.0417,13888.29,133870.38
2018-08-01,2018,8,Q3,East,Cloud,1009,166.06,0.038,12225.97,161189.57
2018-08-01,2018,8,Q3,East,AI,892,196.43,0.0493,10504.84,166584.59
2018-08-01,2018,8,Q3,East,Security,1045,151.15,0.04,19106.79,151637.48
2018-08-01,2018,8,Q3,East,Data,1008,162.48,0.0339,18269.03,158221.2
2018-08-01,2018,8,Q3,West,Cloud,1188,180.32,0.0444,19403.96,204719.76
2018-08-01,2018,8,Q3,West,AI,1007,206.25,0.04,12123.4,199390.84
2018-08-01,2018,8,Q3,West,Security,1178,157.44,0.0469,14692.74,176779.24
2018-08-01,2018,8,Q3,West,Data,1109,163.9,0.0557,19619.44,171641.5
2018-09-01,2018,9,Q3,North,Cloud,1131,169.66,0.0553,21043.35,181279
2018-09-01,2018,9,Q3,North,AI,1060,199.39,0.0558,13188.16,199554.77
2018-09-01,2018,9,Q3,North,Security,1055,151.7,0.0353,16647.78,154402.09
2018-09-01,2018,9,Q3,North,Data,1079,155.55,0.0301,12952.83,162797.16
2018-09-01,2018,9,Q3,South,Cloud,948,171.06,0.0416,15633.8,155418.38
2018-09-01,2018,9,Q3,South,AI,963,189.81,0.052,11549.97,173286.64
2018-09-01,2018,9,Q3,South,Security,1098,142.32,0.0434,15099.1,149489.71
2018-09-01,2018,9,Q3,South,Data,905,165.01,0.0365,17011.1,143883.89
2018-09-01,2018,9,Q3,East,Cloud,1170,173.28,0.0549,14985.91,191606.06
2018-09-01,2018,9,Q3,East,AI,1038,199.62,0.0464,16714.6,197588.56
2018-09-01,2018,9,Q3,East,Security,1168,147.17,0.0367,16979.09,165585.54
2018-09-01,2018,9,Q3,East,Data,945,158.17,0.0542,15932.18,141359.75
2018-09-01,2018,9,Q3,West,Cloud,1253,173.91,0.0576,20474.52,205369.68
2018-09-01,2018,9,Q3,West,AI,1022,200.53,0.0441,13355.09,195898.64
2018-09-01,2018,9,Q3,West,Security,1365,155.26,0.0352,20509.26,204459.17
2018-09-01,2018,9,Q3,West,Data,1136,168.19,0.0342,18208.23,184518.63
2018-10-01,2018,10,Q4,North,Cloud,1257,168.97,0.0566,19933.37,200382.65
2018-10-01,2018,10,Q4,North,AI,1065,194.26,0.0308,19872.7,200525.02
2018-10-01,2018,10,Q4,North,Security,1126,148.78,0.0596,21430.8,157545.24
2018-10-01,2018,10,Q4,North,Data,1010,164.95,0.0552,13133.33,157392.07
2018-10-01,2018,10,Q4,South,Cloud,1108,173.97,0.0333,19963.22,186340.94
2018-10-01,2018,10,Q4,South,AI,888,194.69,0.0519,10474.87,163908.58
2018-10-01,2018,10,Q4,South,Security,1148,146.4,0.0548,14116.8,158845.5
2018-10-01,2018,10,Q4,South,Data,1036,159.43,0.0545,18440.61,156170.47
2018-10-01,2018,10,Q4,East,Cloud,1138,173.52,0.0454,13674.94,188492.39
2018-10-01,2018,10,Q4,East,AI,1034,196.26,0.0562,16640.63,191523.8
2018-10-01,2018,10,Q4,East,Security,1291,154.14,0.0346,17300.53,192113.57
2018-10-01,2018,10,Q4,East,Data,985,159.61,0.0476,12428.93,149731.43
2018-10-01,2018,10,Q4,West,Cloud,1373,174.16,0.0411,17451.1,229287.75
2018-10-01,2018,10,Q4,West,AI,1001,203.17,0.0454,15997.76,194149.2
2018-10-01,2018,10,Q4,West,Security,1471,153.32,0.0303,18546.94,218711.04
2018-10-01,2018,10,Q4,West,Data,1247,169.46,0.0359,17184.38,203727.62
2018-11-01,2018,11,Q4,North,Cloud,1501,170.79,0.0564,26823.01,241900.74
2018-11-01,2018,11,Q4,North,AI,1144,201.68,0.0636,14259.87,216040.86
2018-11-01,2018,11,Q4,North,Security,1319,153.8,0.0509,19550.43,192526.01
2018-11-01,2018,11,Q4,North,Data,1317,159.54,0.0658,19921.9,196287.77
2018-11-01,2018,11,Q4,South,Cloud,1005,175.84,0.0526,16411.31,167423.71
2018-11-01,2018,11,Q4,South,AI,1097,195.62,0.0529,15781.58,203251.7
2018-11-01,2018,11,Q4,South,Security,1092,151.06,0.0495,20128.34,156789.92
2018-11-01,2018,11,Q4,South,Data,1013,152.77,0.064,16074.18,144857.62
2018-11-01,2018,11,Q4,East,Cloud,1149,172.93,0.0406,19343.57,190620.05
2018-11-01,2018,11,Q4,East,AI,1074,194.52,0.0462,18823.87,199260.51
2018-11-01,2018,11,Q4,East,Security,1194,153.64,0.0682,21085.24,170936.26
2018-11-01,2018,11,Q4,East,Data,1044,162.24,0.0579,18121.77,159576.88
2018-11-01,2018,11,Q4,West,Cloud,1458,177.23,0.0698,25757.96,240383.54
2018-11-01,2018,11,Q4,West,AI,1111,205.06,0.0457,15352.67,217421.18
2018-11-01,2018,11,Q4,West,Security,1337,161.51,0.0409,23856.32,207105.4
2018-11-01,2018,11,Q4,West,Data,1253,171.9,0.0657,22104.53,201225.89
2018-12-01,2018,12,Q4,North,Cloud,1403,170.31,0.0673,19931.47,222859
2018-12-01,2018,12,Q4,North,AI,1237,197.85,0.0547,21111.78,231354.11
2018-12-01,2018,12,Q4,North,Security,1505,150.87,0.0527,18576.39,215094.17
2018-12-01,2018,12,Q4,North,Data,1294,159.06,0.0497,24500.4,195598.12
2018-12-01,2018,12,Q4,South,Cloud,1244,174.51,0.0609,23532.83,203868.39
2018-12-01,2018,12,Q4,South,AI,1018,188.22,0.0652,17080.39,179104.68
2018-12-01,2018,12,Q4,South,Security,1325,146.1,0.0583,22884.07,182296.74
2018-12-01,2018,12,Q4,South,Data,1076,156.07,0.0424,20188.17,160802.62
2018-12-01,2018,12,Q4,East,Cloud,1401,162.81,0.0432,21086.58,218240.07
2018-12-01,2018,12,Q4,East,AI,1132,201.44,0.0547,15286.75,215553.58
2018-12-01,2018,12,Q4,East,Security,1419,153.29,0.0631,26177.49,203786.1
2018-12-01,2018,12,Q4,East,Data,1129,162.33,0.0683,14441.18,170750.2
2018-12-01,2018,12,Q4,West,Cloud,1502,175.85,0.053,18923.4,250145.8
2018-12-01,2018,12,Q4,West,AI,1418,205.63,0.0447,25668.22,278556.38
2018-12-01,2018,12,Q4,West,Security,1490,150.86,0.0546,27851.39,212496.65
2018-12-01,2018,12,Q4,West,Data,1412,167.24,0.0642,16691.5,220980.78
2019-01-01,2019,1,Q1,North,Cloud,1112,173.95,0.0428,17572.01,185158.07
2019-01-01,2019,1,Q1,North,AI,1031,197.79,0.0537,14159.33,192976.19
2019-01-01,2019,1,Q1,North,Security,1149,149.89,0.0365,14800.04,165935.98
2019-01-01,2019,1,Q1,North,Data,1024,163.94,0.0402,14497.11,161129.78
2019-01-01,2019,1,Q1,South,Cloud,907,169.61,0.0527,11482.31,145730.13
2019-01-01,2019,1,Q1,South,AI,844,199.74,0.0529,11766.72,159661.71
2019-01-01,2019,1,Q1,South,Security,898,150.72,0.0461,15393,129103.13
2019-01-01,2019,1,Q1,South,Data,956,162.65,0.03,14238.8,150825.81
2019-01-01,2019,1,Q1,East,Cloud,967,167.69,0.037,16137.28,156162.05
2019-01-01,2019,1,Q1,East,AI,957,200.23,0.0442,14018.91,183153.27
2019-01-01,2019,1,Q1,East,Security,1091,156.13,0.0538,13324.15,161172.82
2019-01-01,2019,1,Q1,East,Data,951,166.35,0.0391,16050.11,152015.85
2019-01-01,2019,1,Q1,West,Cloud,1076,183.73,0.0541,19637.66,187002.21
2019-01-01,2019,1,Q1,West,AI,1023,201.38,0.0394,17336.33,197895.77
2019-01-01,2019,1,Q1,West,Security,1207,159.63,0.0311,20738.49,186687.55
2019-01-01,2019,1,Q1,West,Data,1049,168,0.0357,14982.51,169940.2
2019-02-01,2019,2,Q1,North,Cloud,1126,175.48,0.0309,21281.99,191489.62
2019-02-01,2019,2,Q1,North,AI,966,200.12,0.0533,14507.01,183012.36
2019-02-01,2019,2,Q1,North,Security,1150,155.97,0.0503,14731.79,170344.24
2019-02-01,2019,2,Q1,North,Data,983,162.75,0.0437,14990.2,152990.62
2019-02-01,2019,2,Q1,South,Cloud,897,170.13,0.0555,11785.86,144137.87
2019-02-01,2019,2,Q1,South,AI,839,197.21,0.0381,12804.31,159151.93
2019-02-01,2019,2,Q1,South,Security,974,150.74,0.0561,13910.41,138588.02
2019-02-01,2019,2,Q1,South,Data,908,160.04,0.046,14872,138626.12
2019-02-01,2019,2,Q1,East,Cloud,1034,173.72,0.0371,16475.49,172959.74
2019-02-01,2019,2,Q1,East,AI,968,195.95,0.0427,15435.39,181591.7
2019-02-01,2019,2,Q1,East,Security,1107,154.11,0.0509,17615.09,161914.51
2019-02-01,2019,2,Q1,East,Data,1073,161.89,0.0533,17305.09,164459.63
2019-02-01,2019,2,Q1,West,Cloud,1282,182.58,0.0348,19903.46,225916.84
2019-02-01,2019,2,Q1,West,AI,1056,208.24,0.0567,16026.71,207425.25
2019-02-01,2019,2,Q1,West,Security,1030,160.57,0.0557,15108.72,156170.93
2019-02-01,2019,2,Q1,West,Data,1115,174.63,0.0381,19459.61,187294.69
2019-03-01,2019,3,Q1,North,Cloud,1222,169.68,0.0394,21932.53,199181.61
2019-03-01,2019,3,Q1,North,AI,1050,208.76,0.0433,16998.88,209694.53
2019-03-01,2019,3,Q1,North,Security,1243,159.41,0.0422,22427.92,189791.81
2019-03-01,2019,3,Q1,North,Data,1059,168.57,0.0573,13149.38,168280.22
2019-03-01,2019,3,Q1,South,Cloud,1013,173.73,0.0435,14074.04,168333.42
2019-03-01,2019,3,Q1,South,AI,967,197.98,0.0518,17463.32,181537.08
2019-03-01,2019,3,Q1,South,Security,962,148.27,0.0397,12685.5,136969.04
2019-03-01,2019,3,Q1,South,Data,915,162.76,0.0539,13473.39,140895.88
2019-03-01,2019,3,Q1,East,Cloud,1123,173.42,0.0416,13564.23,186661.41
2019-03-01,2019,3,Q1,East,AI,934,204.6,0.0397,18111.91,183518.9
2019-03-01,2019,3,Q1,East,Security,1111,157.14,0.039,18433.96,167762.97
2019-03-01,2019,3,Q1,East,Data,1078,170.35,0.0423,19947.39,175873.83
2019-03-01,2019,3,Q1,West,Cloud,1190,175.69,0.0557,22665.89,197428.04
2019-03-01,2019,3,Q1,West,AI,1111,206.96,0.0332,21693.41,222303.44
2019-03-01,2019,3,Q1,West,Security,1068,161,0.0471,19945.4,163850.99
2019-03-01,2019,3,Q1,West,Data,1151,171.14,0.0433,18210.99,188452
2019-04-01,2019,4,Q2,North,Cloud,1263,175.06,0.0423,22370.11,211758.8
2019-04-01,2019,4,Q2,North,AI,1074,197.72,0.0464,16053.79,202491.15
2019-04-01,2019,4,Q2,North,Security,1262,154.14,0.0512,15343.54,184557.17
2019-04-01,2019,4,Q2,North,Data,1189,165.78,0.0592,18954.82,185448.58
2019-04-01,2019,4,Q2,South,Cloud,948,175.59,0.0504,18144.95,158063.36
2019-04-01,2019,4,Q2,South,AI,842,200.75,0.044,10939.51,161598.51
2019-04-01,2019,4,Q2,South,Security,972,147.77,0.0517,17552.72,136210.13
2019-04-01,2019,4,Q2,South,Data,973,155.72,0.0483,13522.79,144186.77
2019-04-01,2019,4,Q2,East,Cloud,1049,173.29,0.0444,16169.92,173709.45
2019-04-01,2019,4,Q2,East,AI,992,202.67,0.0343,16412.99,194150.41
2019-04-01,2019,4,Q2,East,Security,1229,152.6,0.0363,16212.16,180731.68
2019-04-01,2019,4,Q2,East,Data,969,166.72,0.0432,16656.19,154572.91
2019-04-01,2019,4,Q2,West,Cloud,1163,178.05,0.0557,17370.19,195541.71
2019-04-01,2019,4,Q2,West,AI,1251,207.01,0.0398,17363.96,248659.35
2019-04-01,2019,4,Q2,West,Security,1310,155.74,0.0554,19957.49,192713.88
2019-04-01,2019,4,Q2,West,Data,1274,163.92,0.0377,20658.24,200956.03
2019-05-01,2019,5,Q2,North,Cloud,1308,183.33,0.0562,20243.42,226317.72
2019-05-01,2019,5,Q2,North,AI,1010,207.79,0.0551,19139.1,198293.13
2019-05-01,2019,5,Q2,North,Security,1343,152.7,0.0524,26052.72,194337.83
2019-05-01,2019,5,Q2,North,Data,1148,161.24,0.0325,20616.33,179087.6
2019-05-01,2019,5,Q2,South,Cloud,1131,171.72,0.0415,16265.55,186152.15
2019-05-01,2019,5,Q2,South,AI,902,195.42,0.0538,17317.52,166785.26
2019-05-01,2019,5,Q2,South,Security,1033,148.69,0.0535,19837.61,145368.45
2019-05-01,2019,5,Q2,South,Data,992,160.15,0.058,12774.77,149648.91
2019-05-01,2019,5,Q2,East,Cloud,1174,173.29,0.0483,19172.09,193625.11
2019-05-01,2019,5,Q2,East,AI,1153,197.45,0.0507,22015.59,216115.05
